x,y,z,qx,qy,qz,qw,roll,pitch,yaw
0.1031436457607104,0.013913866510285214,0.0,0.0,0.0,0.4922951703800112,0.8704283228506042,0.0,0.0,1.0294492428175077
0.11312497587288599,0.013120265316905171,0.0,0.0,0.0,0.492295170380011,0.8704283228506043,0.0,0.0,1.0294492428175073
0.12198625032948109,0.008458549894483252,0.0,0.0,0.0,0.4922951703800112,0.8704283228506042,0.0,0.0,1.0294492428175077
0.12829418709214135,0.000682854634276873,0.0,0.0,0.0,0.4922951703800113,0.8704283228506041,0.0,0.0,1.029449242817508
0.1310285228620945,-0.008949037364661237,0.0,0.0,0.0,0.4922951703800112,0.8704283228506042,0.0,0.0,1.0294492428175077
0.12974701924181967,-0.018879134139022626,0.0,0.0,0.0,0.49229517038001114,0.8704283228506042,0.0,0.0,1.0294492428175075
0.12465698209771428,-0.02750122428803311,0.0,0.0,0.0,0.4922951703800113,0.8704283228506041,0.0,0.0,1.029449242817508
0.11940692996692062,-0.031069259945051712,0.0,0.0,0.0,0.676624887754171,0.736327889782572,0.0,0.0,1.4863384317811394
0.127293996034045,-0.02491946140604501,0.0,0.0,0.0,0.676624887754171,0.736327889782572,0.0,0.0,1.4863384317811394
0.1370441994130859,-0.022692436216879112,0.0,0.0,0.0,0.676624887754171,0.736327889782572,0.0,0.0,1.4863384317811394
0.14681970072563258,-0.024804538183274962,0.0,0.0,0.0,0.676624887754171,0.736327889782572,0.0,0.0,1.4863384317811394
0.15478058171781772,-0.030858472124865928,0.0,0.0,0.0,0.676624887754171,0.736327889782572,0.0,0.0,1.4863384317811394
0.15942516648012453,-0.03971584228021471,0.0,0.0,0.0,0.6766248877541713,0.7363278897825718,0.0,0.0,1.4863384317811403
0.1598814223525572,-0.049706514422943895,0.0,0.0,0.0,0.6766248877541715,0.7363278897825716,0.0,0.0,1.486338431781141
0.15605245165698617,-0.05886347756893233,0.0,0.0,0.0,0.9955139863754234,0.09461449640997592,0.0,0.0,2.95208019076446
0.15000039619999472,-0.050889875126379026,0.0,0.0,0.0,0.9955139863754234,0.09461449640997592,0.0,0.0,2.95208019076446
0.1476466693011365,-0.0411604411018701,0.0,0.0,0.0,0.9955139863754234,0.09461449640997592,0.0,0.0,2.95208019076446
0.1493848644337687,-0.03130235139709299,0.0,0.0,0.0,0.9955139863754233,0.09461449640997635,0.0,0.0,2.952080190764459
0.15492454494777677,-0.02296442433923893,0.0,0.0,0.0,0.9955139863754233,0.09461449640997613,0.0,0.0,2.9520801907644594
0.1633403218360988,-0.01754377293202685,0.0,0.0,0.0,0.9955139863754233,0.09461449640997635,0.0,0.0,2.952080190764459
0.17322206800329315,-0.015945664978887296,0.0,0.0,0.0,0.9955139863754233,0.09461449640997635,0.0,0.0,2.952080190764459
0.18291712535678165,-0.018437239961726904,0.0,0.0,0.0,0.9955139863754234,0.09461449640997592,0.0,0.0,2.95208019076446
0.1849074986061542,-0.019804075818523746,0.0,0.0,0.0,-0.9999148060841838,0.013052990984022373,0.0,0.0,-3.1154859302395406
0.1783269344856816,-0.012257619467611001,0.0,0.0,0.0,-0.9999148060841838,0.013052990984022373,0.0,0.0,-3.1154859302395406
0.1752510043753443,-0.002729263088432724,0.0,0.0,0.0,-0.9999148060841838,0.013052990984022373,0.0,0.0,-3.1154859302395406
0.17617700757438012,0.0072403053900489175,0.0,0.0,0.0,-0.9999148060841838,0.013052990984022373,0.0,0.0,-3.1154859302395406
0.1809551857724403,0.016039078567363238,0.0,0.0,0.0,-0.9999148060841838,0.013052990984022373,0.0,0.0,-3.1154859302395406
0.18881294067003332,0.022244355800582545,0.0,0.0,0.0,-0.9999148060841838,0.013052990984022595,0.0,0.0,-3.11548593023954
